,ref_lambda,lower,upper,click_selected
2127,6237.102275,6236.9775329545,6237.227017045499,False
2128,6239.713735,6239.5889407253,6239.8385292747,True
2129,6240.303448,6240.178641931039,6240.428254068959,False
2130,6240.953508,6240.82868892984,6241.078327070159,True
2131,6243.120579,6242.995716588421,6243.24544141158,False
2132,6245.040985,6244.9160841803,6245.165885819699,True
2133,6246.174431,6246.04950751138,6246.299354488619,True
2134,6248.405488,6248.280519890241,6248.53045610976,True
2135,6250.485123,6250.36011329754,6250.61013270246,False
2136,6258.606445,6258.4812728711,6258.731617128899,True
2137,6260.217164,6260.091959656719,6260.342368343279,False
2138,6261.063971,6260.93874972058,6261.189192279419,True
2139,6264.714995,6264.5897007001,6264.840289299899,False
2140,6268.200175,6268.0748109965,6268.325539003499,False
2141,6271.545663,6271.42023208674,6271.671093913259,True
2142,6274.117134,6273.99165165732,6274.24261634268,True
2143,6276.163901,6276.0383777219795,6276.289424278019,True
2144,6277.240161,6277.11461619678,6277.3657058032195,True
2145,6279.163311,6279.03772773378,6279.288894266219,True
2146,6279.977795,6279.852195444099,6280.103394555899,False
2147,6284.262202,6284.13651675596,6284.387887244039,False
2148,6285.278073,6285.15236743854,6285.40377856146,True
2149,6287.255422,6287.12967689156,6287.3811671084395,True
2150,6287.570019,6287.44426759962,6287.695770400379,False
2151,6289.487365,6289.3615752527,6289.6131547473,False
2152,6291.191394,6291.065570172121,6291.31721782788,True
2153,6292.891193,6292.76533517614,6293.01705082386,True
2154,6293.242453,6293.11658815094,6293.368317849059,True
2155,6296.873431,6296.747493531379,6296.99936846862,True
2156,6297.778852,6297.65289642296,6297.90480757704,False
2157,6298.902103,6298.77612495794,6299.02808104206,False
2158,6300.916443,6300.79042467114,6301.04246132886,True
2159,6301.4125,6301.286471750001,6301.53852825,True
2160,6303.250903,6303.12483798194,6303.376968018059,True
2161,6304.242481,6304.11639615038,6304.36856584962,True
2162,6307.657424,6307.53127085152,6307.78357714848,True
2163,6308.71133,6308.5851557734,6308.8375042266,False
2164,6309.160048,6309.033864799039,6309.286231200959,True
2165,6310.810115,6310.6838987977,6310.9363312023,False
2166,6312.624675,6312.4984225065,6312.750927493499,True
2167,6315.774781,6315.64846550438,6315.90109649562,True
2168,6317.183397,6317.05705333206,6317.309740667939,True
2169,6321.820008,6321.69357159984,6321.946444400159,False
2170,6325.00486,6324.8783599028,6325.1313600972,False
2171,6326.366601,6326.240073667979,6326.493128332019,True
2172,6331.414229,6331.28760071542,6331.540857284579,True
2173,6335.405108,6335.27839989784,6335.53181610216,False
2174,6335.702065,6335.5753509587,6335.8287790413,False
2175,6337.620376,6337.49362359248,6337.747128407519,True
2176,6339.305628,6339.17884188744,6339.43241411256,False
2177,6339.668592,6339.54179862816,6339.795385371839,False
2178,6346.120802,6345.99387958396,6346.24772441604,True
2179,6347.105992,6346.979049880159,6347.232934119839,False
2180,6348.737373,6348.61039825254,6348.86434774746,True
2181,6350.895933,6350.768915081339,6351.022950918659,False
2182,6355.273791,6355.14668552418,6355.400896475819,False
2183,6355.629962,6355.50284940076,6355.75707459924,False
2184,6355.910728,6355.78360978544,6356.037846214559,False
2185,6357.02289,6356.8957495422,6357.150030457799,True
2186,6357.679181,6357.55202741638,6357.80633458362,True
2187,6359.1312,6359.004017376,6359.258382623999,False
2188,6359.674339,6359.54714551322,6359.801532486779,True
2189,6362.251095,6362.123849978099,6362.378340021899,True
2190,6363.271719,6363.14445356562,6363.39898443438,True
2191,6369.575508,6369.44811648984,6369.702899510159,True
2192,6370.796002,6370.66858607996,6370.923417920039,False
2193,6372.460614,6372.333164787719,6372.588063212279,False
2194,6376.930646,6376.80310738708,6377.058184612919,True
2195,6377.494975,6377.3674251004995,6377.622524899499,False
2196,6377.966505,6377.838945669901,6378.0940643301,False
2197,6378.760078,6378.63250279844,6378.887653201559,False
2198,6379.673103,6379.54550953794,6379.80069646206,True
2199,6381.360396,6381.23276879208,6381.4880232079195,True
2200,6381.759415,6381.631779811701,6381.8870501883,False
2201,6386.779653,6386.65191740694,6386.907388593059,False
2202,6387.39542,6387.2676720916,6387.523167908399,True
2203,6387.864845,6387.7370877031,6387.992602296899,False
2204,6388.813122,6388.685345737559,6388.940898262439,True
2205,6390.128335,6390.000532433301,6390.2561375667,True
2206,6392.368363,6392.2405156327395,6392.496210367259,False
2207,6394.729845,6394.6019504031,6394.8577395969,True
2208,6395.048072,6394.92017103856,6395.175972961439,False
2209,6396.950247,6396.822307995059,6397.078186004939,False
2210,6399.207531,6399.07954684938,6399.335515150619,True
2211,6400.697592,6400.56957804816,6400.82560595184,True
2212,6406.445887,6406.317758082259,6406.574015917739,False
2213,6408.903751,6408.775572924979,6409.031929075019,False
2214,6413.614241,6413.48596871518,6413.742513284819,False
2215,6415.537946,6415.409635241081,6415.66625675892,False
2216,6418.370414,6418.24204659172,6418.49878140828,False
2217,6422.107178,6421.97873585644,6422.23562014356,False
2218,6422.897702,6422.7692440459605,6423.02615995404,False
2219,6424.813432,6424.6849357313595,6424.9419282686395,False
2220,6428.773744,6428.6451685251195,6428.90231947488,False
2221,6432.957684,6432.82902484632,6433.086343153679,False
2222,6436.670214,6436.54148059572,6436.798947404279,False
2223,6441.281232,6441.15240637536,6441.41005762464,False
2224,6441.900583,6441.771744988339,6442.029421011659,False
2225,6446.135927,6446.0070042814605,6446.26484971854,False
2226,6446.770949,6446.6420135810195,6446.899884418979,False
2227,6447.993719,6447.86475912562,6448.12267887438,False
2228,6450.954302,6450.82528291396,6451.083321086039,False
2229,6451.259842,6451.13081680316,6451.38886719684,False
2230,6452.058673,6451.929631826541,6452.187714173459,False
2231,6455.264689,6455.135583706219,6455.393794293779,False
2232,6460.029966,6459.90076540068,6460.159166599319,False
2233,6460.474603,6460.34539350794,6460.603812492059,False
2234,6471.213617,6471.084192727661,6471.34304127234,False
2235,6471.939171,6471.8097322165795,6472.06860978342,False
2236,6472.429914,6472.30046540172,6472.55936259828,False
2237,6475.323342,6475.1938355331595,6475.452848466839,False
2238,6483.0833,6482.953638334,6483.2129616659995,False
2239,6486.225246,6486.09552149508,6486.354970504919,False
2240,6487.480759,6487.35100938482,6487.610508615179,False
2241,6488.883005,6488.753227339899,6489.012782660099,False
2242,6490.737378,6490.60756325244,6490.867192747559,False
2243,6493.197488,6493.06762405024,6493.327351949759,False
2244,6495.255569,6495.12566388862,6495.385474111379,False
2245,6497.49043,6497.3604801914,6497.620379808599,False
2246,6498.768339,6498.63836363322,6498.898314366779,False
2247,6500.657413,6500.52739985174,6500.787426148259,False
2248,6501.991345,6501.8613051731,6502.1213848269,False
2249,6503.511916,6503.38184576168,6503.64198623832,False
2250,6504.22644,6504.0963554712,6504.3565245288,False
2251,6506.986702,6506.85656226596,6507.11684173404,False
2252,6522.04242,6521.9119791516,6522.172860848399,True
2253,6526.906056,6526.775517878879,6527.036594121119,False
2254,6532.223048,6532.09240353904,6532.353692460959,False
2255,6536.14454,6536.0138171092,6536.275262890799,False
2256,6537.175434,6537.04469049132,6537.306177508679,True
2257,6542.049823,6541.91898200354,6542.18066399646,False
2258,6545.718868,6545.587953622639,6545.84978237736,True
2259,6550.185283,6550.05427929434,6550.316286705659,False
2260,6550.54876,6550.417749024799,6550.679770975199,False
2261,6551.70562,6551.5745858876,6551.836654112399,True
2262,6558.875783,6558.74460548434,6559.00696051566,True
2263,6564.444993,6564.31370410014,6564.576281899859,True
2264,6565.06877,6564.9374686246,6565.2000713754,False
2265,6569.632213,6569.50082035574,6569.763605644259,True
2266,6576.123271,6575.99174853458,6576.254793465419,True
2267,6577.656281,6577.524727874379,6577.787834125619,False
2268,6579.479916,6579.34832640168,6579.61150559832,False
2269,6580.22986,6580.0982554028005,6580.3614645972,True
2270,6584.612923,6584.48123074154,6584.744615258459,True
2271,6585.694057,6585.56234311886,6585.825770881139,False
2272,6593.462049,6593.330179759019,6593.593918240979,True
2273,6594.664531,6594.532637709381,6594.79642429062,True
2274,6596.113003,6595.98108073994,6596.24492526006,True
2275,6597.377907,6597.24595944186,6597.5098545581395,False
2276,6598.675206,6598.54323249588,6598.80717950412,True
2277,6599.482253,6599.35026335494,6599.61424264506,True
2278,6600.730997,6600.598982380059,6600.863011619939,False
2279,6601.129285,6600.9972624143,6601.2613075857,False
2280,6602.762524,6602.630468749519,6602.894579250479,False
2281,6603.620514,6603.48844158972,6603.75258641028,False
2282,6604.85343,6604.7213329314,6604.985527068599,False
2283,6605.416955,6605.284846660899,6605.549063339099,False
2284,6608.445136,6608.31296709728,6608.577304902719,False
2285,6617.058979,6616.92663782042,6617.19132017958,True
2286,6617.515959,6617.3836086808205,6617.64830931918,True
2287,6618.164963,6618.03259970074,6618.29732629926,True
2288,6619.945897,6619.81349808206,6620.078295917939,True
2289,6620.407767,6620.275358844659,6620.540175155339,False
2290,6632.083536,6631.95089432928,6632.21617767072,True
2291,6638.221029,6638.08826457942,6638.35379342058,True
2292,6638.911903,6638.77912476194,6639.04468123806,True
2293,6639.740761,6639.60796618478,6639.873555815219,True
2294,6646.540749,6646.40781818502,6646.67367981498,True
2295,6648.495757,6648.3627870848595,6648.628726915139,True
2296,6648.957834,6648.824854843319,6649.090813156679,True
2297,6650.560296,6650.427284794079,6650.693307205919,False
2298,6653.602081,6653.46900895838,6653.735153041619,False
2299,6654.368352,6654.23526463296,6654.50143936704,True
2300,6655.488955,6655.3558452209,6655.622064779099,False
2301,6658.677188,6658.54401445624,6658.810361543759,True
2302,6660.675984,6660.5427704803205,6660.809197519679,True
2303,6663.696428,6663.56315407144,6663.829701928559,False
2304,6664.050878,6663.91759698244,6664.184159017559,False
2305,6666.358628,6666.22530082744,6666.49195517256,True
2306,6672.112894,6671.97945174212,6672.246336257879,False
2307,6673.579996,6673.44652440008,6673.71346759992,True
2308,6674.696969,6674.56347506062,6674.830462939379,True
2309,6678.706868,6678.57329386264,6678.84044213736,True
2310,6680.081626,6679.94802436748,6680.21522763252,False
2311,6683.367225,6683.2335576555,6683.500892344499,True
2312,6684.293258,6684.159572134839,6684.426943865159,True
2313,6684.788419,6684.654723231621,6684.92211476838,True
2314,6686.215416,6686.08169169168,6686.349140308319,False
2315,6692.726335,6692.5924804733,6692.860189526699,True
2316,6694.006106,6693.87222587788,6694.139986122119,True
2317,6694.496307,6694.36241707386,6694.630196926139,True
2318,6697.712496,6697.57854175008,6697.846450249919,True
2319,6698.874332,6698.74035451336,6699.0083094866395,True
2320,6708.840571,6708.70639418858,6708.97474781142,False
2321,6710.542891,6710.40868014218,6710.677101857819,False
2322,6711.252013,6711.11778795974,6711.38623804026,True
2323,6713.969781,6713.83550160438,6714.104060395619,True
2324,6715.188149,6715.053845237019,6715.322452762979,True
2325,6717.384832,6717.250484303359,6717.519179696639,True
2326,6717.677639,6717.54328544722,6717.81199255278,False
2327,6721.078925,6720.9445034215,6721.213346578499,False
2328,6722.890153,6722.75569519694,6723.02461080306,True
2329,6726.310652,6726.17612578696,6726.445178213039,False
2330,6726.948001,6726.81346203998,6727.082539960019,False
2331,6728.118304,6727.98374163392,6728.252866366079,True
2332,6728.758749,6728.624173825019,6728.893324174979,False
2333,6729.933252,6729.798653334959,6730.067850665039,True
2334,6731.670711,6731.53607758578,6731.805344414219,False
2335,6732.649499,6732.51484601002,6732.784151989979,True
2336,6733.314495,6733.179828710099,6733.449161289899,False
2337,6733.748613,6733.61393802774,6733.8832879722595,True
2338,6735.126311,6734.99160847378,6735.261013526219,False
2339,6738.18018,6738.0454163964005,6738.3149436036,True
2340,6741.922163,6741.78732455674,6742.05700144326,False
2341,6742.498602,6742.36375202796,6742.633451972039,False
2342,6742.884245,6742.7493873151,6743.0191026849,True
2343,6746.137701,6746.002778245979,6746.272623754019,False
2344,6749.316763,6749.18177666474,6749.45174933526,False
2345,6751.427406,6751.2923774518795,6751.562434548119,True
2346,6753.659461,6753.52438781078,6753.79453418922,True
2347,6756.163468,6756.028344730639,6756.298591269359,False
2348,6757.109172,6756.974029816561,6757.24431418344,True
2349,6758.203031,6758.06786693938,6758.338195060619,True
2350,6763.331336,6763.19606937328,6763.46660262672,False
2351,6766.612079,6766.476746758421,6766.74741124158,False
2352,6773.096382,6772.96092007236,6773.231843927639,False
2353,6778.313276,6778.177709734479,6778.4488422655195,True
2354,6780.125504,6779.989901489919,6780.261106510079,False
2355,6787.736551,6787.60079626898,6787.872305731019,True
2356,6788.84024,6788.7044631952,6788.9760168048,True
2357,6791.234859,6791.09903430282,6791.37068369718,True
2358,6795.797722,6795.66180604556,6795.933637954439,False
2359,6796.782639,6796.64670334722,6796.918574652779,False
2360,6797.462906,6797.326956741879,6797.598855258119,False
2361,6798.487313,6798.351343253739,6798.623282746259,True
2362,6800.465532,6800.32952268936,6800.60154131064,False
2363,6804.738129,6804.60203423742,6804.874223762579,True
2364,6805.749528,6805.613413009441,6805.88564299056,False
2365,6807.318004,6807.18185763992,6807.454150360079,False
2366,6808.531565,6808.3953943687,6808.667735631299,True
2367,6812.775403,6812.639147491939,6812.911658508059,True
2368,6815.611803,6815.47549076394,6815.748115236059,False
2369,6819.005745,6818.8693648851,6819.1421251148995,False
2370,6824.677603,6824.54110944794,6824.81409655206,True
2371,6827.249245,6827.1127000151,6827.385789984899,True
2372,6829.035562,6828.89898128876,6829.17214271124,False
2373,6829.347521,6829.21093404958,6829.4841079504195,False
2374,6832.89262,6832.755962147599,6833.029277852399,True
2375,6834.059086,6833.9224048182805,6834.19576718172,True
2376,6835.9124,6835.775681752,6836.049118247999,False
2377,6837.497319,6837.36056905362,6837.63406894638,False
2378,6839.294455,6839.1576691109,6839.431240889099,False
2379,6851.884961,6851.74792330078,6852.021998699219,True
2380,6852.354282,6852.21723491436,6852.491329085639,False
2381,6854.10935,6853.972267812999,6854.246432186999,True
2382,6854.510251,6854.373160794979,6854.647341205019,False
2383,6855.315494,6855.17838769012,6855.45260030988,True
2384,6855.69027,6855.5531561946,6855.827383805399,True
2385,6858.923843,6858.78666452314,6859.0610214768585,False
2386,6861.269179,6861.13195361642,6861.40640438358,True
2387,6863.535106,6863.39783529788,6863.672376702119,True
2388,6866.763067,6866.62573173866,6866.900402261339,True
2389,6868.451278,6868.313908974439,6868.588647025559,True
2390,6874.753192,6874.61569693616,6874.890687063839,True
2391,6876.292646,6876.155120147079,6876.43017185292,False
2392,6878.406651,6878.26908286698,6878.544219133019,False
2393,6879.582453,6879.44486135094,6879.72004464906,True
2394,6880.772283,6880.63466755434,6880.90989844566,False
2395,6882.811098,6882.67344177804,6882.9487542219595,False
2396,6887.088119,6886.95037723762,6887.225860762379,True
2397,6889.303144,6889.1653579371205,6889.4409300628795,True
2398,6892.249428,6892.1115830114395,6892.38727298856,True
2399,6907.597092,6907.45894005816,6907.735243941839,False
2400,6909.849224,6909.71102701552,6909.987420984479,False
